"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
67269,6/30/2024 0:00:00,21685,0,0,0,0,0,0,27637171,0,0,0,0,0,0,0,32525996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160331,0,0,3336652,69313150,0,0,0,0,5653000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1224,0,0,0,0,0,0,164
67270,6/30/2024 0:00:00,21694,0,0,0,0,0,0,59580786,0,0,0,0,0,0,0,31096360,0,0,0,0,0,0,0,0,0,2768331,0,0,0,0,141605,0,0,1168680,105949751,0,0,0,0,13962320,186,0,4,17,0,0,74,0,26,0,118,0,118,47,0,12,0,68,186,1085,717,3,3,0,0,0,3,1237
67278,6/30/2024 0:00:00,21676,0,0,0,0,0,0,251204701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34514181,0,0,0,0,3517781,0,0,16883703,299358899,0,0,0,0,27752714,369,0,0,3,0,0,102,0,91,0,333,0,333,33,0,128,0,36,369,9877,3551,7,1,0,0,0,1,1220
67290,6/30/2024 0:00:00,22474,0,0,0,0,0,0,64649063,0,0,0,0,0,0,0,683976528,0,0,0,0,0,0,0,0,0,15456476,0,0,0,0,40618682,0,0,746966,867513584,0,0,0,0,77522345,267,18,0,6,0,0,120,10,66,0,202,18,220,59,0,6,0,65,285,4528,2186,6,0,0,0,0,0,839
67297,6/30/2024 0:00:00,22515,0,0,0,0,0,0,524645459,0,0,0,0,0,0,0,554399564,0,0,0,0,0,0,0,0,0,594629,0,0,0,0,16260523,0,0,58519304,1414167771,0,0,0,0,260342921,144,3,0,4,0,0,68,0,23,1,105,3,108,35,0,7,2,39,147,10329,16225,13,0,0,0,0,0,7535
67309,6/30/2024 0:00:00,22517,0,0,0,0,0,0,1664954,0,0,0,0,0,0,0,1526777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341301,0,0,0,4001613,0,0,0,0,468581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,79
67316,6/30/2024 0:00:00,22530,0,0,0,0,0,0,5895519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168836,0,0,331558,11391901,0,0,0,0,4995988,10,99,0,0,0,0,0,0,1,0,1,11,12,9,88,0,11,97,109,225,242,0,0,0,0,0,0,243
67318,6/30/2024 0:00:00,22549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248500,0,0,0,0,248500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18
67319,6/30/2024 0:00:00,22470,0,0,0,0,0,0,1773150,0,0,0,0,0,0,0,5721175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97081,0,0,0,8080484,0,0,0,0,489078,3,19,0,0,0,0,0,4,0,8,0,16,6,3,3,0,4,16,22,220,266,0,0,0,0,0,0,157
67323,6/30/2024 0:00:00,22488,0,0,0,0,0,0,593628,0,0,0,0,0,0,0,506954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883700,0,0,0,1984282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,78
67327,6/30/2024 0:00:00,22640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67329,6/30/2024 0:00:00,22529,0,0,0,0,0,0,20779913,0,0,0,0,0,0,0,4637671,0,0,0,0,0,0,0,0,0,1321233,0,0,0,0,0,0,0,27620039,64936182,0,0,0,0,11898559,88,61,1,6,1,0,27,7,36,50,68,60,128,13,0,3,1,21,149,904,1206,9,2,0,0,0,2,1261
67330,6/30/2024 0:00:00,22469,0,0,0,0,0,0,20143646,0,0,0,0,0,0,0,10643956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379062,35641903,0,0,0,0,3475239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510,0,0,0,0,0,0,226
67332,6/30/2024 0:00:00,22497,0,0,0,0,0,0,3121418,0,0,0,0,0,0,0,9526443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417158,0,0,0,14684345,0,0,0,0,1619326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,99,0,0,0,0,0,0,12
67334,6/30/2024 0:00:00,22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052285,0,0,0,1260034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,133
67336,6/30/2024 0:00:00,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469551,0,0,0,0,55322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,0,0,0,13
67337,6/30/2024 0:00:00,22493,0,0,0,0,0,0,5467467,0,0,0,0,0,0,0,5799812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99078,0,0,0,11872159,0,0,0,0,505802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,172,0,0,0,0,0,0,163
67338,6/30/2024 0:00:00,22499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
67340,6/30/2024 0:00:00,24194,0,0,0,0,0,0,675652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,0,0,2
67341,6/30/2024 0:00:00,22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
67342,6/30/2024 0:00:00,22590,0,0,0,0,0,0,2691560,0,0,0,0,0,0,0,4426254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701191,0,0,0,0,1583377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,72,0,0,0,0,0,0,135
67344,6/30/2024 0:00:00,22624,0,0,0,0,0,0,14651718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9115,0,0,0,0,6566789,0,0,4670678,28980392,0,0,0,0,3091207,36,190,0,0,0,0,22,2,12,35,36,37,73,0,7,2,0,153,226,500,552,0,0,0,0,146,146,203
67347,6/30/2024 0:00:00,22496,0,0,0,0,0,0,85105535,0,0,0,0,0,0,0,120703810,0,0,0,0,0,0,0,0,0,1114403,0,0,0,0,2285314,0,0,1203264,209297923,0,0,0,0,0,281,2,0,12,0,0,8,0,141,2,259,2,261,10,0,110,0,22,283,572,2596,1,0,0,0,0,0,203
67348,6/30/2024 0:00:00,22498,0,0,0,0,0,0,3126001,0,0,0,0,0,0,0,30532135,0,0,0,0,0,0,0,0,0,235924,0,0,0,0,0,0,0,695313,37833480,0,0,0,0,3480031,1,17,0,0,0,0,1,5,0,8,1,17,18,0,0,0,3,0,18,221,163,0,0,0,0,0,0,35
67349,6/30/2024 0:00:00,22541,0,0,0,0,0,0,7992308,0,0,0,0,0,0,0,6506599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15152598,0,0,0,0,653691,0,18,0,0,0,0,0,2,0,7,0,18,18,0,0,0,9,0,18,87,285,0,0,0,0,0,0,53
67352,6/30/2024 0:00:00,24252,0,0,0,0,0,0,69372675,0,0,0,0,0,0,0,100577330,0,0,0,0,0,0,0,0,0,7903237,0,0,0,0,5194837,0,0,5982743,195816335,0,0,0,0,14688750,245,41,4,20,0,0,47,5,31,18,203,41,244,18,0,121,15,42,286,3998,1970,5,1,0,0,0,1,190
67354,6/30/2024 0:00:00,23770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
67364,6/30/2024 0:00:00,21789,0,0,0,0,0,0,14731,0,0,0,0,0,0,0,242536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371242,833567,0,0,0,0,205058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,4,0,0,0,0,0,74
67367,6/30/2024 0:00:00,21824,0,0,0,0,0,0,1467179,0,0,0,0,0,0,0,5375542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648453,9177851,0,0,0,0,1686677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,160,0,0,0,0,0,0,93
67371,6/30/2024 0:00:00,21713,0,0,0,0,0,0,4774386,0,0,0,0,0,0,0,5965941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976236,0,0,0,14917408,0,0,0,0,3200845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,139,0,0,0,0,0,0,787
67382,6/30/2024 0:00:00,21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67383,6/30/2024 0:00:00,21706,0,0,0,0,0,0,704623,0,0,0,0,0,0,0,3232923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461238,5305871,0,0,0,0,907087,7,0,1,0,0,0,2,0,0,0,2,0,2,4,0,0,0,5,7,39,85,0,0,0,0,0,0,37
67388,6/30/2024 0:00:00,21772,0,0,0,0,0,0,4992199,0,0,0,0,0,0,0,4155773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353440,0,0,0,9824894,0,0,0,0,323482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,0,0,0,117
67389,6/30/2024 0:00:00,21709,0,0,0,0,0,0,40306067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40846885,0,0,0,0,540818,372,0,0,0,0,0,2,0,346,0,348,0,348,24,0,0,0,24,372,3123,1809,0,0,0,0,0,0,2120
67390,6/30/2024 0:00:00,21753,0,0,0,0,0,0,273581838,0,0,0,0,0,0,0,293786025,0,0,0,0,0,0,0,0,0,75682986,0,0,0,0,20193932,0,0,6432263,703477084,0,0,0,0,109483026,1164,11,313,187,0,0,230,1,150,3,433,9,442,231,2,23,0,733,1175,3121,8102,0,3,0,0,0,3,15866
67395,6/30/2024 0:00:00,21825,0,0,0,0,0,0,3013678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111320,0,0,1233364,4358362,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,380,120,0,0,0,0,0,0,255
67403,6/30/2024 0:00:00,21803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858361,858361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,91
67407,6/30/2024 0:00:00,22812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
67408,6/30/2024 0:00:00,22717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398311,0,0,0,0,353836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,27
67414,6/30/2024 0:00:00,22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
67416,6/30/2024 0:00:00,22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234928,2947164,0,0,0,0,1191908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,553
67417,6/30/2024 0:00:00,22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
67425,6/30/2024 0:00:00,22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
67427,6/30/2024 0:00:00,22689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
67428,6/30/2024 0:00:00,22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8036698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243805,8448128,0,0,0,0,167625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,893,0,0,0,0,0,0,264
67431,6/30/2024 0:00:00,22558,0,0,0,0,0,0,163089,0,0,0,0,0,0,0,1107153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407295,4677537,0,0,0,0,0,11,2,0,0,0,0,2,0,0,1,2,2,4,9,0,0,1,9,13,423,6,0,0,0,0,0,0,514
67432,6/30/2024 0:00:00,22494,0,0,0,0,0,0,14718557,0,0,0,0,0,0,0,899767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366792,16259540,0,0,0,0,274424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,330,0,0,0,0,0,0,451
67434,6/30/2024 0:00:00,22576,0,0,0,0,0,0,4609292,0,0,0,0,0,0,0,8612888,0,0,0,0,0,0,0,0,0,2431112,0,0,0,0,0,0,0,7791809,25025414,0,0,0,0,4011425,25,92,0,3,0,0,14,10,4,5,19,92,106,3,0,0,10,4,117,520,81,3,0,0,56,0,56,795
67436,6/30/2024 0:00:00,22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135500,0,0,0,0,135500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,0,0,0,0,0,0,52
67439,6/30/2024 0:00:00,22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
67440,6/30/2024 0:00:00,22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
67441,6/30/2024 0:00:00,23007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,586482,0,0,0,0,301780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
67444,6/30/2024 0:00:00,22501,0,0,0,0,0,0,7117265,0,0,0,0,0,0,0,17059987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134363,0,0,0,29507954,0,0,0,0,5196339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,461,0,0,0,0,0,0,50
67446,6/30/2024 0:00:00,22823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
67452,6/30/2024 0:00:00,22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13614445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365891,0,0,0,13980336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,56,5,0,0,0,0,0,105
67456,6/30/2024 0:00:00,22834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
67458,6/30/2024 0:00:00,22904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
67465,6/30/2024 0:00:00,22957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62359076,0,0,0,0,0,0,0,0,0,5318898,0,0,0,0,2251000,0,0,0,65482295,0,0,0,0,872219,4,0,0,0,0,0,3,0,0,0,3,0,3,1,0,0,0,1,4,1495,397,0,0,0,0,0,0,707
67468,6/30/2024 0:00:00,22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
67469,6/30/2024 0:00:00,22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
67470,6/30/2024 0:00:00,22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644251,0,0,0,25088655,0,0,0,0,8756762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,136,0,0,0,0,0,0,413
67473,6/30/2024 0:00:00,22777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18693,0,0,0,825548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,40
67474,6/30/2024 0:00:00,22942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
67475,6/30/2024 0:00:00,22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
67477,6/30/2024 0:00:00,22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13181,0,0,0,456289,0,0,0,0,443108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,0,0,0,81
67480,6/30/2024 0:00:00,22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
67481,6/30/2024 0:00:00,24317,0,0,0,0,0,0,11668376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409843,0,0,0,0,515326,0,0,48425,17534566,0,0,0,0,5302439,50,38,0,0,0,0,5,3,18,28,47,38,85,3,0,24,6,3,88,586,518,4,0,0,0,0,0,77
67483,6/30/2024 0:00:00,22934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254914,0,0,0,0,210001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,0,0,0,0,0,0,53
67485,6/30/2024 0:00:00,22883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
67486,6/30/2024 0:00:00,22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
67489,6/30/2024 0:00:00,22868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198006,2374358,0,0,0,0,139448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,12,0,0,0,0,0,276
67490,6/30/2024 0:00:00,22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558549,0,0,0,0,487194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33
67493,6/30/2024 0:00:00,22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333915,1109338,0,0,0,0,12048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58
67494,6/30/2024 0:00:00,22960,0,0,0,0,0,0,8646011,0,0,0,0,0,0,0,42793491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355524,0,0,0,71515626,0,0,0,0,14720600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,235,35,0,0,0,0,0,1151
67499,6/30/2024 0:00:00,22846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
67505,6/30/2024 0:00:00,21762,0,0,0,0,0,0,1480095,0,0,0,0,0,0,0,1569082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480095,0,0,0,4739246,0,0,0,0,209974,9,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,0,7,9,11,42,0,0,0,0,0,0,33
67507,6/30/2024 0:00:00,22669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478643,0,0,0,8351432,0,0,0,0,1646081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0,0,0,146
67508,6/30/2024 0:00:00,22958,0,0,0,0,0,0,8279427,0,0,0,0,0,0,0,20420953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103382,0,0,0,50951907,0,0,0,0,12148145,29,4,0,13,0,0,14,1,0,2,15,3,18,1,1,0,0,15,33,1366,574,1,0,0,0,0,0,2134
67510,6/30/2024 0:00:00,22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617849,0,0,0,0,18804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,135
67511,6/30/2024 0:00:00,22672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14981,8061400,0,0,0,0,1931643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,57,0,0,0,0,0,0,732
67512,6/30/2024 0:00:00,22660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726461,0,0,0,0,495711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,0,0,0,0,0,0,11
67516,6/30/2024 0:00:00,22874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
67517,6/30/2024 0:00:00,22778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150153,0,0,0,3597239,0,0,0,0,888891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62,0,0,0,0,0,0,474
67519,6/30/2024 0:00:00,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859438,0,0,0,0,61457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
